Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2015-10-25,BREAD,CnR,0,0,0,0,0,0,0
2015-10-25,BREAD,CnW,0,0,0,0,0,0,0
2015-10-25,BREAD,app swirl,0,0,0,0,0,0,0
2015-10-25,BREAD,CH,0,0,0,0,0,0,0
2015-10-25,BREAD,cg,0,0,0,0,0,0,0
2015-10-25,BREAD,JCG,0,0,0,0,0,0,0
2015-10-25,BREAD,VS,0,0,0,0,0,0,0
2015-10-25,BREAD,SOUR,0,0,0,0,0,0,0
2015-10-25,BREAD,A.SOUR,0,0,0,0,0,0,0
2015-10-25,BREAD,AP SOUR,0,0,0,0,0,0,0
2015-10-25,BREAD,IHF,0,0,0,0,0,0,0
2015-10-25,BREAD,car,0,0,0,0,0,0,0
2015-10-25,BREAD,but-rls,0,0,0,0,0,0,0
2015-10-25,BREAD,H-RLS,0,0,0,0,0,0,0
2015-10-25,BREAD,FR-RLS,0,0,0,0,0,0,0
2015-10-25,BREAD,VS-RLS,0,0,0,0,0,0,0
2015-10-25,BREAD,Blue Stru,0,0,0,0,0,0,0
2015-10-25,BREAD,Choc Car,0,0,0,0,0,0,0
2015-10-25,BREAD,Pump Choc,0,0,0,0,0,0,0
2015-10-25,ROLLS,Cinnamon,0,0,0,0,0,0,0
2015-10-25,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2015-10-25,SCONES,Cherry,0,0,0,0,0,0,0
2015-10-25,SCONES,Blueberry,0,0,0,0,0,0,0
2015-10-25,SCONES,Butt Almd,0,0,0,0,0,0,0
2015-10-25,SCONES,Choc Chip,0,0,0,0,0,0,0
2015-10-25,SCONES,Cin Chip,0,0,0,0,0,0,0
2015-10-25,SCONES,PUMPKIN,0,0,0,0,0,0,0
2015-10-25,FRUIT BARS,Blueberry,0,0,0,0,0,0,0
2015-10-25,FRUIT BARS,Cherry,0,0,0,0,0,0,0
2015-10-25,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2015-10-25,MUFFINS,Blue Stru,0,0,0,0,0,0,0
2015-10-25,MUFFINS,Choc Carm,0,0,0,0,0,0,0
2015-10-25,MUFFINS,Pump Choc,0,0,0,0,0,0,0
2015-10-25,COOKIES/BARS,Oatmeal CC,0,0,0,0,0,0,0
2015-10-25,COOKIES/BARS,Salted Carm,0,0,0,0,0,0,0
2015-10-25,COOKIES/BARS,Snicker,0,0,0,0,0,0,0
2015-10-25,COOKIES/BARS,Triple Choc,0,0,0,0,0,0,0
2015-10-25,COOKIES/BARS,Frosted,0,0,0,0,0,0,0
2015-10-25,COOKIES/BARS,Smores,0,0,0,0,0,0,0
2015-10-25,COOKIES/BARS,Pumpkin,0,0,0,0,0,0,0
2015-10-25,COOKIES/BARS,Cashew Crch,0,0,0,0,0,0,0
2015-10-25,COOKIES/BARS,Kahuna,0,0,0,0,0,0,0
2015-10-25,COOKIES/BARS,Cinn Stix,0,0,0,0,0,0,0
2015-10-25,COOKIES/BARS,Totals,0,0,0,0,0,0,0
2015-10-26,BREAD,H,0,33,33,22,3,0,8
2015-10-26,BREAD,FR,0,31,31,13,6,0,12
2015-10-26,BREAD,GW,0,12,12,-9,0,0,21
2015-10-26,BREAD,DK,0,37,37,34,3,0,0
2015-10-26,BREAD,H5,0,0,0,0,0,0,0
2015-10-26,BREAD,CSWRL,0,20,20,14,0,0,6
2015-10-26,BREAD,Pump Swrl,0,20,20,16,0,0,4
2015-10-26,BREAD,CnE,0,14,14,5,0,0,9
2015-10-26,BREAD,CnR,0,4,4,2,0,0,2
2015-10-26,BREAD,CnW,0,6,6,5,0,0,1
2015-10-26,BREAD,app swirl,0,0,0,0,0,0,0
2015-10-26,BREAD,CH,0,0,0,0,0,0,0
2015-10-26,BREAD,cg,0,16,16,5,0,0,11
2015-10-26,BREAD,JCG,0,6,6,2,0,0,4
2015-10-26,BREAD,VS,0,0,0,0,0,0,0
2015-10-26,BREAD,SOUR,0,0,0,0,0,0,0
2015-10-26,BREAD,A.SOUR,0,0,0,0,0,0,0
2015-10-26,BREAD,AP SOUR,0,0,0,0,0,0,0
2015-10-26,BREAD,IHF,0,0,0,0,0,0,0
2015-10-26,BREAD,car,0,0,0,0,0,0,0
2015-10-26,BREAD,spider,0,3,3,2,0,0,1
2015-10-26,BREAD,but-rls,0,4,4,1,0,0,3
2015-10-26,BREAD,H-RLS,0,3,3,2,0,0,1
2015-10-26,BREAD,FR-RLS,0,4,4,3,0,0,1
2015-10-26,BREAD,VS-RLS,0,0,0,0,0,0,0
2015-10-26,BREAD,Blue Stru,0,6,6,3,0,0,3
2015-10-26,BREAD,Choc Car,0,0,0,0,0,0,0
2015-10-26,BREAD,Pump Choc,0,10,10,3,1,0,6
2015-10-26,ROLLS,Cinnamon,0,24,24,23,0,1,0
2015-10-26,ROLLS,Mini C-Roll,0,48,48,0,48,0,0
2015-10-26,SCONES,Cherry,0,17,17,6,0,11,0
2015-10-26,SCONES,Blueberry,0,0,0,0,0,0,0
2015-10-26,SCONES,Butt Almd,0,0,0,0,0,0,0
2015-10-26,SCONES,Choc Chip,0,8,8,8,0,0,0
2015-10-26,SCONES,Cin Chip,0,0,0,0,0,0,0
2015-10-26,SCONES,PUMPKIN,0,12,12,10,0,2,0
2015-10-26,FRUIT BARS,Blueberry,0,10,10,6,2,2,0
2015-10-26,FRUIT BARS,Cherry,0,10,10,8,2,0,0
2015-10-26,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2015-10-26,MUFFINS,Blue Stru,0,8,8,2,0,6,0
2015-10-26,MUFFINS,Choc Carm,0,0,0,0,0,0,0
2015-10-26,MUFFINS,Pump Choc,0,12,12,7,0,5,0
2015-10-26,COOKIES/BARS,Oatmeal CC,0,24,24,10,14,0,0
2015-10-26,COOKIES/BARS,Snicker,0,24,24,6,14,0,4
2015-10-26,COOKIES/BARS,Triple Choc,0,30,30,5,13,0,12
2015-10-26,COOKIES/BARS,Frosted,0,12,12,8,0,0,4
2015-10-26,COOKIES/BARS,Smores,0,0,0,-5,5,0,0
2015-10-26,COOKIES/BARS,Pumpkin,0,20,20,17,0,0,3
2015-10-26,COOKIES/BARS,Cashew Crch,0,0,0,0,0,0,0
2015-10-26,COOKIES/BARS,Kahuna,0,0,0,0,0,0,0
2015-10-26,COOKIES/BARS,Cinn Stix,0,0,0,0,0,0,0
2015-10-26,COOKIES/BARS,Totals,0,259,235,88,98,26,23
2015-10-27,BREAD,H,8,32,40,24,0,0,16
2015-10-27,BREAD,FR,12,69,81,6,40,0,35
2015-10-27,BREAD,GW,21,12,33,23,0,0,10
2015-10-27,BREAD,DK,0,0,0,-4,0,0,4
2015-10-27,BREAD,H5,0,24,24,11,0,0,13
2015-10-27,BREAD,CSWRL,6,12,18,8,0,0,10
2015-10-27,BREAD,Pump Swrl,4,16,20,15,0,0,5
2015-10-27,BREAD,CnE,9,0,9,9,0,0,0
2015-10-27,BREAD,CnR,2,0,2,2,0,0,0
2015-10-27,BREAD,CnW,1,0,1,1,0,0,0
2015-10-27,BREAD,app swirl,0,0,0,0,0,0,0
2015-10-27,BREAD,CH,0,0,0,0,0,0,0
2015-10-27,BREAD,cg,11,0,11,9,0,2,0
2015-10-27,BREAD,JCG,4,0,4,4,0,0,0
2015-10-27,BREAD,VS,0,21,21,4,0,0,17
2015-10-27,BREAD,SOUR,0,0,0,-3,0,0,3
2015-10-27,BREAD,A.SOUR,0,0,0,-4,0,0,4
2015-10-27,BREAD,AP SOUR,0,0,0,-3,0,0,3
2015-10-27,BREAD,IHF,0,0,0,0,0,0,0
2015-10-27,BREAD,car,0,0,0,0,0,0,0
2015-10-27,BREAD,CRO,0,9,9,5,0,0,4
2015-10-27,BREAD,spider,1,8,9,1,3,1,4
2015-10-27,BREAD,but-rls,3,0,3,2,0,1,0
2015-10-27,BREAD,H-RLS,1,3,4,0,0,1,3
2015-10-27,BREAD,FR-RLS,1,0,1,-1,0,0,2
2015-10-27,BREAD,VS-RLS,0,0,0,0,0,0,0
2015-10-27,BREAD,Blue Stru,3,5,8,4,0,0,4
2015-10-27,BREAD,Mex Choc,0,8,8,8,0,0,0
2015-10-27,BREAD,Pump Choc,6,4,10,2,0,2,6
2015-10-27,ROLLS,Cinnamon,0,24,24,18,0,6,0
2015-10-27,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2015-10-27,SCONES,Cherry,0,0,0,0,0,0,0
2015-10-27,SCONES,Blueberry,0,23,23,12,0,11,0
2015-10-27,SCONES,Butt Almd,0,0,0,0,0,0,0
2015-10-27,SCONES,Choc Chip,0,7,7,7,0,0,0
2015-10-27,SCONES,Cin Chip,0,0,0,0,0,0,0
2015-10-27,SCONES,PUMPKIN,0,12,12,12,0,0,0
2015-10-27,FRUIT BARS,Blueberry,0,0,0,0,0,0,0
2015-10-27,FRUIT BARS,Cherry,0,0,0,0,0,0,0
2015-10-27,FRUIT BARS,Apple Cin,0,20,20,15,0,5,0
2015-10-27,MUFFINS,Blue Stru,0,6,6,1,0,5,0
2015-10-27,MUFFINS,Mex Choc,0,8,8,8,0,0,0
2015-10-27,MUFFINS,Pump Choc,0,10,10,9,0,1,0
2015-10-27,COOKIES/BARS,Oatmeal CC,0,30,30,21,9,0,0
2015-10-27,COOKIES/BARS,Snicker,4,24,28,16,8,1,3
2015-10-27,COOKIES/BARS,Triple Choc,12,12,24,3,8,12,1
2015-10-27,COOKIES/BARS,Frosted,4,72,76,22,50,0,4
2015-10-27,COOKIES/BARS,Smores,0,20,20,12,0,0,8
2015-10-27,COOKIES/BARS,Pumpkin,3,0,3,3,0,0,0
2015-10-27,COOKIES/BARS,Cashew Crch,0,0,0,0,0,0,0
2015-10-27,COOKIES/BARS,Kahuna,0,0,0,0,0,0,0
2015-10-27,COOKIES/BARS,Cinn Stix,0,0,0,-1,0,1,0
2015-10-27,COOKIES/BARS,Totals,23,268,267,140,75,36,16
2015-10-28,BREAD,H,16,43,59,27,0,0,32
2015-10-28,BREAD,FR,35,17,52,10,0,0,42
2015-10-28,BREAD,GW,10,11,21,5,0,5,11
2015-10-28,BREAD,DK,4,37,41,26,0,0,15
2015-10-28,BREAD,H5,13,0,13,11,0,0,2
